OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,ProfitValue,Quantity,SalesValue,Region,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesaboveTarget,latitude,longitude
2014-11-09T00:00:00.000Z,Office Supplies,New York City,United States,Sharelle Roach,0,CA-2014-143658,10035,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,33,5,109.9,East,Home Office,2014-11-14T00:00:00.000Z,Second Class,New York,Art,5,144,Shipped Late,3,null,null,40.8011,-73.9371
2014-11-10T00:00:00.000Z,Furniture,New York City,United States,Parhena Norris,0,CA-2014-161018,10009,9-3/4 Diameter Round Wall Clock,41,7,96.53,East,Home Office,2014-11-12T00:00:00.000Z,Second Class,New York,Furnishings,2,126,Shipped Early,3,null,null,40.7262,-73.9796
2014-11-10T00:00:00.000Z,Furniture,Oceanside,United States,Joel Eaton,0,US-2014-141852,92054,Eldon Wave Desk Accessories,21,8,47.12,West,Consumer,2014-11-15T00:00:00.000Z,Standard Class,California,Furnishings,5,62,Shipped Early,6,null,null,33.2072,-117.3573
2014-11-10T00:00:00.000Z,Furniture,San Diego,United States,Jim Epp,0.2,CA-2014-119494,92105,"Lifetime Advantage Folding Chairs, 4/Carton",52,3,523.39,West,Corporate,2014-11-14T00:00:00.000Z,Standard Class,California,Chairs,4,686,Shipped Early,6,null,null,32.7423,-117.0947
2014-11-10T00:00:00.000Z,Furniture,Sunnyvale,United States,Jennifer Braxton,0.2,CA-2014-158246,94086,"Global Leather Task Chair, Black",-3,3,215.98,West,Corporate,2014-11-12T00:00:00.000Z,First Class,California,Chairs,2,283,Shipped Late,1,null,null,37.3764,-122.0238
2014-11-10T00:00:00.000Z,Office Supplies,Coachella,United States,Matt Collister,0,CA-2014-159597,92236,"Safco Wire Cube Shelving System, For Use as 4 or 5 14 Cubes, Black",3,2,63.56,West,Corporate,2014-11-15T00:00:00.000Z,Standard Class,California,Storage,5,83,Shipped Early,6,null,null,33.675,-116.1772
2014-11-10T00:00:00.000Z,Office Supplies,Columbia,United States,Brian Moss,0,CA-2014-152912,21044,Adjustable Depth Letter/Legal Cart,158,3,544.38,East,Corporate,2014-11-13T00:00:00.000Z,Second Class,Maryland,Storage,3,713,Shipped On Time,3,null,null,39.2141,-76.8788
2014-11-10T00:00:00.000Z,Office Supplies,Columbia,United States,Brian Moss,0,CA-2014-152912,21044,Adjustable Depth Letter/Legal Cart,474,9,1633.14,East,Corporate,2014-11-13T00:00:00.000Z,Second Class,Maryland,Storage,3,2140,Shipped On Time,3,null,null,39.2141,-76.8788
2014-11-10T00:00:00.000Z,Office Supplies,Columbia,United States,Brian Moss,0,CA-2014-152912,21044,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4,2,9.64,East,Corporate,2014-11-13T00:00:00.000Z,Second Class,Maryland,Binders,3,13,Shipped On Time,3,null,null,39.2141,-76.8788
2014-11-10T00:00:00.000Z,Technology,Coachella,United States,Matt Collister,0,CA-2014-159597,92236,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,44,1,99.99,West,Corporate,2014-11-15T00:00:00.000Z,Standard Class,California,Accessories,5,131,Shipped Early,6,null,null,33.675,-116.1772
2014-11-10T00:00:00.000Z,Technology,Columbia,United States,Brian Moss,0,CA-2014-152912,21044,Maxell??iVDR EX 500GB Cartridge,355,3,826.62,East,Corporate,2014-11-13T00:00:00.000Z,Second Class,Maryland,Accessories,3,1083,Shipped On Time,3,null,null,39.2141,-76.8788
2014-11-10T00:00:00.000Z,Technology,Jacksonville,United States,Peter McVee,0.2,CA-2014-159667,32216,Logitech G602 Wireless Gaming Mouse,38,3,191.98,South,Home Office,2014-11-14T00:00:00.000Z,Standard Class,Florida,Accessories,4,252,Shipped Early,6,null,null,30.2787,-81.5831
2014-11-10T00:00:00.000Z,Technology,Jacksonville,United States,Peter McVee,0.2,CA-2014-159667,32216,Motorola L703CM,31,4,499.17,South,Home Office,2014-11-14T00:00:00.000Z,Standard Class,Florida,Phones,4,654,Shipped Early,6,null,null,30.2787,-81.5831
2014-11-11T00:00:00.000Z,Furniture,Los Angeles,United States,Maria Etezadi,0.2,CA-2014-137624,90008,"Global Leather & Oak Executive Chair, Burgundy",-36,2,241.42,West,Home Office,2014-11-18T00:00:00.000Z,Standard Class,California,Chairs,7,316,Shipped Late,6,null,null,34.0116,-118.3411
2014-11-11T00:00:00.000Z,Furniture,Round Rock,United States,Edward Becker,0.6,CA-2014-161739,78664,Tenex Antistatic Computer Chair Mats,-427,5,341.96,Central,Corporate,2014-11-16T00:00:00.000Z,Second Class,Texas,Furnishings,5,448,Shipped Late,3,null,null,30.5145,-97.668
2014-11-11T00:00:00.000Z,Furniture,Tucson,United States,Ann Blume,0.2,US-2014-155425,85705,Hon 2090 ?€?Pillow Soft?€? Series Mid Back Swivel/Tilt Chairs,-146,4,899.14,West,Corporate,2014-11-12T00:00:00.000Z,First Class,Arizona,Chairs,1,1178,Shipped On Time,1,null,null,32.2691,-110.9845
2014-11-11T00:00:00.000Z,Office Supplies,Hollywood,United States,Daniel Raglin,0.7,CA-2014-142671,33021,GBC VeloBinder Strips,-8,5,11.52,South,Home Office,2014-11-15T00:00:00.000Z,Second Class,Florida,Binders,4,15,Shipped Late,3,null,null,26.0218,-80.1891
2014-11-11T00:00:00.000Z,Office Supplies,New York City,United States,Frank Hawley,0.2,CA-2014-104640,10024,Fellowes PB300 Plastic Comb Binding Machine,314,3,931.18,East,Corporate,2014-11-17T00:00:00.000Z,Standard Class,New York,Binders,6,1220,Shipped On Time,6,null,null,40.7864,-73.9764
2014-11-11T00:00:00.000Z,Office Supplies,Pasco,United States,Michael Chen,0,US-2014-128447,99301,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",112,5,400.8,West,Consumer,2014-11-18T00:00:00.000Z,Standard Class,Washington,Appliances,7,525,Shipped Late,6,null,null,46.2492,-119.1044
2014-11-11T00:00:00.000Z,Office Supplies,Pasco,United States,Michael Chen,0.2,US-2014-128447,99301,GBC VeloBinder Manual Binding System,10,1,28.79,West,Consumer,2014-11-18T00:00:00.000Z,Standard Class,Washington,Binders,7,38,Shipped Late,6,null,null,46.2492,-119.1044
2014-11-11T00:00:00.000Z,Office Supplies,Riverside,United States,Thomas Brumley,0,CA-2014-162096,92503,12 Colored Short Pencils,2,3,7.8,West,Home Office,2014-11-11T00:00:00.000Z,Same Day,California,Art,0,10,Shipped On Time,0,null,null,33.9208,-117.4589
2014-11-11T00:00:00.000Z,Office Supplies,Seattle,United States,Nick Crebassa,0.2,CA-2014-163874,98105,GBC Imprintable Covers,10,3,26.35,West,Corporate,2014-11-13T00:00:00.000Z,Second Class,Washington,Binders,2,35,Shipped Early,3,null,null,47.6633,-122.3022
2014-11-11T00:00:00.000Z,Office Supplies,Tucson,United States,Ann Blume,0.7,US-2014-155425,85705,Cardinal EasyOpen D-Ring Binders,-26,14,38.39,West,Corporate,2014-11-12T00:00:00.000Z,First Class,Arizona,Binders,1,50,Shipped On Time,1,null,null,32.2691,-110.9845
2014-11-11T00:00:00.000Z,Technology,Modesto,United States,Gary Hwang,0,CA-2014-141138,95351,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,44,7,111.79,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,California,Accessories,6,146,Shipped On Time,6,null,null,37.6236,-120.9966
2014-11-11T00:00:00.000Z,Technology,New York City,United States,Frank Hawley,0,CA-2014-104640,10024,Aastra 6757i CT Wireless VoIP phone,125,2,430.88,East,Corporate,2014-11-17T00:00:00.000Z,Standard Class,New York,Phones,6,565,Shipped On Time,6,null,null,40.7864,-73.9764
2014-11-11T00:00:00.000Z,Technology,Tucson,United States,Ann Blume,0.2,US-2014-155425,85705,Adtran 1202752G1,15,2,201.58,West,Corporate,2014-11-12T00:00:00.000Z,First Class,Arizona,Phones,1,264,Shipped On Time,1,null,null,32.2691,-110.9845
2014-11-11T00:00:00.000Z,Technology,Tucson,United States,Ann Blume,0.2,US-2014-155425,85705,Case Logic 2.4GHz Wireless Keyboard,-36,6,239.95,West,Corporate,2014-11-12T00:00:00.000Z,First Class,Arizona,Accessories,1,314,Shipped On Time,1,null,null,32.2691,-110.9845
2014-11-11T00:00:00.000Z,Technology,Tucson,United States,Ann Blume,0.7,US-2014-155425,85705,DYMO CardScan Personal V9 Business Card Scanner,-64,2,95.99,West,Corporate,2014-11-12T00:00:00.000Z,First Class,Arizona,Machines,1,126,Shipped On Time,1,null,null,32.2691,-110.9845
2014-11-12T00:00:00.000Z,Furniture,Knoxville,United States,Michelle Huthwaite,0.2,CA-2014-115448,37918,Executive Impressions 14 Contract Wall Clock,14,5,88.92,South,Consumer,2014-11-15T00:00:00.000Z,First Class,Tennessee,Furnishings,3,117,Shipped Late,1,null,null,36.0501,-83.9226
2014-11-12T00:00:00.000Z,Furniture,Los Angeles,United States,Thomas Brumley,0,CA-2014-148985,90045,Dax Clear Box Frame,12,4,34.92,West,Home Office,2014-11-16T00:00:00.000Z,Second Class,California,Furnishings,4,46,Shipped Late,3,null,null,33.9631,-118.3941
2014-11-12T00:00:00.000Z,Office Supplies,Aberdeen,United States,Jeremy Lonsdale,0,CA-2014-167976,57401,Acme Titanium Bonded Scissors,7,3,25.5,Central,Consumer,2014-11-15T00:00:00.000Z,Second Class,South Dakota,Supplies,3,33,Shipped On Time,3,null,null,45.4661,-98.4856
2014-11-12T00:00:00.000Z,Office Supplies,Detroit,United States,Emily Phan,0,CA-2014-157483,48227,Boston 1799 Powerhouse Electric Pencil Sharpener,51,7,181.86,Central,Consumer,2014-11-19T00:00:00.000Z,Standard Class,Michigan,Art,7,238,Shipped Late,6,null,null,42.3883,-83.1937
2014-11-12T00:00:00.000Z,Office Supplies,Fort Lauderdale,United States,Brenda Bowman,0.2,CA-2014-158561,33311,Hoover Upright Vacuum With Dirt Cup,130,5,1158.12,South,Corporate,2014-11-17T00:00:00.000Z,Second Class,Florida,Appliances,5,1518,Shipped Late,3,null,null,26.1421,-80.1728
2014-11-12T00:00:00.000Z,Office Supplies,Garland,United States,Tamara Dahlen,0.8,CA-2014-150959,75043,Deluxe Heavy-Duty Vinyl Round Ring Binder,-32,4,18.34,Central,Consumer,2014-11-14T00:00:00.000Z,First Class,Texas,Binders,2,24,Shipped Late,1,null,null,32.8565,-96.5999
2014-11-12T00:00:00.000Z,Office Supplies,Garland,United States,Tamara Dahlen,0.2,CA-2014-150959,75043,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3,5,10.44,Central,Consumer,2014-11-14T00:00:00.000Z,First Class,Texas,Labels,2,14,Shipped Late,1,null,null,32.8565,-96.5999
2014-11-12T00:00:00.000Z,Office Supplies,Los Angeles,United States,Guy Armstrong,0,CA-2014-110842,90036,Belkin 6 Outlet Metallic Surge Strip,3,1,10.89,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,California,Appliances,5,14,Shipped Early,6,null,null,34.0699,-118.3492
2014-11-12T00:00:00.000Z,Office Supplies,Los Angeles,United States,Guy Armstrong,0.2,CA-2014-110842,90036,Ibico Plastic Spiral Binding Combs,40,5,121.6,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,California,Binders,5,159,Shipped Early,6,null,null,34.0699,-118.3492
2014-11-12T00:00:00.000Z,Office Supplies,Los Angeles,United States,Guy Armstrong,0,CA-2014-110842,90036,Xerox 201,9,3,19.44,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,California,Paper,5,25,Shipped Early,6,null,null,34.0699,-118.3492
2014-11-12T00:00:00.000Z,Office Supplies,Milwaukee,United States,Catherine Glotzbach,0,CA-2014-143217,53209,Prestige Round Ring Binders,9,3,18.24,Central,Home Office,2014-11-18T00:00:00.000Z,Standard Class,Wisconsin,Binders,6,24,Shipped On Time,6,null,null,43.1188,-87.9478
2014-11-12T00:00:00.000Z,Office Supplies,New York City,United States,Meg Tillman,0,CA-2014-154137,10009,Belkin OmniView SE Rackmount Kit,0,1,35.48,East,Consumer,2014-11-18T00:00:00.000Z,Standard Class,New York,Storage,6,46,Shipped On Time,6,null,null,40.7262,-73.9796
2014-11-12T00:00:00.000Z,Office Supplies,Springfield,United States,Max Ludwig,0.2,CA-2014-143455,45503,Xerox 222,4,2,10.37,East,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Ohio,Paper,7,14,Shipped Late,6,null,null,39.9528,-83.7804
2014-11-12T00:00:00.000Z,Office Supplies,Urbandale,United States,William Brown,0,CA-2014-120327,50322,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22,4,45.92,Central,Consumer,2014-11-17T00:00:00.000Z,Standard Class,Iowa,Fasteners,5,60,Shipped Early,6,null,null,41.6295,-93.723
2014-11-12T00:00:00.000Z,Technology,Dallas,United States,Patrick Gardner,0.2,US-2014-116491,75081,OtterBox Commuter Series Case - iPhone 5 & 5s,12,2,35.18,Central,Consumer,2014-11-14T00:00:00.000Z,First Class,Texas,Phones,2,46,Shipped Late,1,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Furniture,Dallas,United States,Lindsay Shagiari,0.6,CA-2014-164168,75081,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",-18,3,22.85,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Furnishings,6,30,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Furniture,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,Harbour Creations 67200 Series Stacking Chairs,10,2,113.89,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Chairs,0,149,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Furniture,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,"Tenex V2T-RE Standard Weight Series Chair Mat, 45 x 53, Lip 25 x 12",-6,2,113.57,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Furnishings,0,149,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Office Supplies,Austin,United States,Nathan Gelder,0.2,CA-2014-130386,78745,Tennsco Double-Tier Lockers,-47,3,540.05,Central,Consumer,2014-11-19T00:00:00.000Z,Standard Class,Texas,Storage,6,708,Shipped On Time,6,null,null,30.2063,-97.7956
2014-11-13T00:00:00.000Z,Office Supplies,Austin,United States,Nathan Gelder,0.2,CA-2014-130386,78745,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",6,3,16.06,Central,Consumer,2014-11-19T00:00:00.000Z,Standard Class,Texas,Paper,6,21,Shipped On Time,6,null,null,30.2063,-97.7956
2014-11-13T00:00:00.000Z,Office Supplies,Austin,United States,Nathan Gelder,0.2,CA-2014-130386,78745,Xerox 197,70,9,223.06,Central,Consumer,2014-11-19T00:00:00.000Z,Standard Class,Texas,Paper,6,292,Shipped On Time,6,null,null,30.2063,-97.7956
2014-11-13T00:00:00.000Z,Office Supplies,Columbus,United States,Sylvia Foulston,0.2,CA-2014-122644,43229,Strathmore Photo Mount Cards,4,2,10.85,East,Corporate,2014-11-18T00:00:00.000Z,Standard Class,Ohio,Paper,5,14,Shipped Early,6,null,null,40.0839,-82.9726
2014-11-13T00:00:00.000Z,Office Supplies,Dallas,United States,Lindsay Shagiari,0.2,CA-2014-164168,75081,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,4,2,12.22,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Envelopes,6,16,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Office Supplies,Dallas,United States,Lindsay Shagiari,0.2,CA-2014-164168,75081,Fellowes Neat Ideas Storage Cubes,-16,3,77.95,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Storage,6,102,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Office Supplies,Dallas,United States,Lindsay Shagiari,0.8,CA-2014-164168,75081,Surelock Post Binders,-46,5,30.56,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Binders,6,40,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Office Supplies,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,Xerox 1978,8,5,23.12,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Paper,0,30,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Office Supplies,Lancaster,United States,Dennis Kane,0.2,CA-2014-166835,17602,"SAFCO Commercial Wire Shelving, Black",-55,2,221.02,East,Consumer,2014-11-15T00:00:00.000Z,Second Class,Pennsylvania,Storage,2,290,Shipped Early,3,null,null,40.0335,-76.2844
2014-11-13T00:00:00.000Z,Office Supplies,Longview,United States,Maria Bertelson,0,CA-2014-149944,98632,Fellowes Superior 10 Outlet Split Surge Protector,22,2,76.12,West,Consumer,2014-11-17T00:00:00.000Z,Second Class,Washington,Appliances,4,100,Shipped Late,3,null,null,46.1514,-122.9634
2014-11-13T00:00:00.000Z,Office Supplies,Longview,United States,Maria Bertelson,0,CA-2014-149944,98632,Staples,9,3,18.24,West,Consumer,2014-11-17T00:00:00.000Z,Second Class,Washington,Fasteners,4,24,Shipped Late,3,null,null,46.1514,-122.9634
2014-11-13T00:00:00.000Z,Office Supplies,Los Angeles,United States,Emily Phan,0,US-2014-125808,90032,Xerox 1899,6,2,11.56,West,Consumer,2014-11-16T00:00:00.000Z,Second Class,California,Paper,3,15,Shipped On Time,3,null,null,34.0818,-118.1753
2014-11-13T00:00:00.000Z,Office Supplies,Los Angeles,United States,Jim Epp,0.2,US-2014-136707,90036,Acco 3-Hole Punch,5,4,14.02,West,Corporate,2014-11-16T00:00:00.000Z,First Class,California,Binders,3,18,Shipped Late,1,null,null,34.0699,-118.3492
2014-11-13T00:00:00.000Z,Office Supplies,New York City,United States,Ed Braxton,0.2,CA-2014-134978,10024,"Avery Durable Slant Ring Binders, No Labels",5,5,15.92,East,Corporate,2014-11-16T00:00:00.000Z,Second Class,New York,Binders,3,21,Shipped On Time,3,null,null,40.7864,-73.9764
2014-11-13T00:00:00.000Z,Office Supplies,Santa Clara,United States,David Bremer,0,CA-2014-160514,95051,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5,2,10.56,West,Corporate,2014-11-17T00:00:00.000Z,Standard Class,California,Paper,4,14,Shipped Early,6,null,null,37.3483,-121.9844
2014-11-13T00:00:00.000Z,Office Supplies,Seattle,United States,Christine Sundaresam,0,CA-2014-164364,98115,Acme Forged Steel Scissors with Black Enamel Handles,8,3,27.93,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,Washington,Supplies,4,37,Shipped Early,6,null,null,47.6849,-122.2968
2014-11-13T00:00:00.000Z,Office Supplies,Seattle,United States,Christine Sundaresam,0,CA-2014-164364,98115,Avery 483,5,2,9.96,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,Washington,Labels,4,13,Shipped Early,6,null,null,47.6849,-122.2968
2014-11-13T00:00:00.000Z,Office Supplies,Seattle,United States,Christine Sundaresam,0,CA-2014-164364,98115,"Dixon Ticonderoga Maple Cedar Pencil, #2",2,3,9.21,West,Consumer,2014-11-17T00:00:00.000Z,Standard Class,Washington,Art,4,12,Shipped Early,6,null,null,47.6849,-122.2968
2014-11-13T00:00:00.000Z,Office Supplies,Tallahassee,United States,Larry Blacks,0.2,CA-2014-154088,32303,Xerox 1968,9,5,26.72,South,Consumer,2014-11-18T00:00:00.000Z,Standard Class,Florida,Paper,5,35,Shipped Early,6,null,null,30.4874,-84.3189
2014-11-13T00:00:00.000Z,Technology,Columbus,United States,Sylvia Foulston,0.2,CA-2014-122644,43229,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",3,2,18.54,East,Corporate,2014-11-18T00:00:00.000Z,Standard Class,Ohio,Accessories,5,24,Shipped Early,6,null,null,40.0839,-82.9726
2014-11-13T00:00:00.000Z,Technology,Dallas,United States,Lindsay Shagiari,0.2,CA-2014-164168,75081,Maxell??LTO Ultrium - 800 GB,-1,2,44.78,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Accessories,6,59,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Technology,Dallas,United States,Lindsay Shagiari,0.2,CA-2014-164168,75081,Panasonic KX TS3282W Corded phone,8,1,67.99,Central,Home Office,2014-11-19T00:00:00.000Z,Standard Class,Texas,Phones,6,89,Shipped On Time,6,null,null,32.9462,-96.7058
2014-11-13T00:00:00.000Z,Technology,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,1,2,7.92,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Phones,0,10,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Technology,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,Memorex Micro Travel Drive 8 GB,13,4,41.6,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Accessories,0,55,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Technology,Glendale,United States,Eugene Moren,0.2,CA-2014-134915,85301,Samsung Galaxy Mega 6.3,50,2,671.98,West,Home Office,2014-11-13T00:00:00.000Z,Same Day,Arizona,Phones,0,881,Shipped On Time,0,null,null,33.5311,-112.1767
2014-11-13T00:00:00.000Z,Technology,Newark,United States,Nat Gilpin,0.4,US-2014-116659,43055,Jabra SPEAK 410 Multidevice Speakerphone,-93,3,370.78,East,Corporate,2014-11-13T00:00:00.000Z,Same Day,Ohio,Phones,0,486,Shipped On Time,0,null,null,40.0724,-82.4046
2014-11-13T00:00:00.000Z,Technology,Tempe,United States,Don Jones,0.2,US-2014-132220,85281,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,-11,6,62.35,West,Corporate,2014-11-17T00:00:00.000Z,Standard Class,Arizona,Accessories,4,82,Shipped Early,6,null,null,33.4227,-111.9261
2014-11-14T00:00:00.000Z,Furniture,Buffalo,United States,Stefania Perrino,0,CA-2014-112844,14215,"Deflect-o EconoMat Nonstudded, No Bevel Mat",31,3,154.95,East,Corporate,2014-11-17T00:00:00.000Z,Second Class,New York,Furnishings,3,203,Shipped On Time,3,null,null,42.9335,-78.8115
